order_id,date,client_id,produit,categorie,prix_unitaire,quantite,ville,canal,chiffre_affaires
1241,2025-07-20,177,Clavier,Informatique,117.81,10,Pariss,Web,1178.1
1242,2024-11-27,133,Casque Bluetooth,Informatqiue,103.93,1,Guillou,Web,103.93
1243,2025-08-08,325,Clavier,Audio,110.68,1,Sainte Charlotte-la-Forêt,Web,110.68
1244,2025-05-03,303,Casque Bluetooth,Informatique,63.67,5,Hamel-sur-Cohen,Boutique,318.35
1245,2025-09-13,253,Casque Bluetooth,Informatique,31.71,1,Sainte Isabelle,Web,31.71
1246,2025-02-17,282,Casque Bluetooth,Audio,141.98,3,,Web,425.94
1247,2024-11-14,429,Chargeur rapide,Informatique,70.4,5,Leconte-sur-Potier,Web,352.0
1248,2025-06-10,472,Écran 24 pouces,Accessoire,76.46,2,Devaux,Web,152.92
1249,2025-04-19,187,Écran 24 pouces,Audio,73.87,2,FrançoisBourg,Web,147.74
1250,2025-03-22,487,Webcam HD,Informatique,159.45,3,Saint Capucine,Boutique,478.35
1251,2024-12-05,341,Câble USB-C,Informatique,138.42,1,Paris,Boutique,138.42
1252,2025-02-16,346,Disque SSD,Audio,125.48,5,Saint Henri,Boutique,627.4
1253,2025-07-19,228,Disque SSD,Informatique,-150.29,2,Salmon,Web,-300.58
1254,2025-10-10,105,Webcam HD,Audio,172.94,3,Evrard-les-Bains,Web,518.82
1255,2025-06-08,139,Câble USB-C,Audio,45.06,2,Picard-sur-Laine,Marketplace,90.12
1256,2025-07-19,181,Chargeur rapide,Informatique,137.88,-1,Delattre,Marketplace,-137.88
1257,2025-10-02,86,Clavier,Informatique,157.39,3,Marin,Boutique,472.17
1258,2025-01-26,479,Chargeur rapide,Audio,71.14,-1,Sainte Adèle,Web,-71.14
1259,2025-09-28,470,Clavier,Accessoire,132.86,1,Marty-les-Bains,Web,132.86
1260,2025-10-14,367,Câble USB-C,Informatique,117.91,2,Sainte Valentineboeuf,Boutique,235.82
1261,2025-07-19,163,Webcam HD,Informatqiue,129.66,3,Saint Richard,Marketplace,388.98
1262,2025-06-20,115,Câble USB-C,Accessoire,151.03,1,Blancharddan,Web,151.03
1263,2025-03-27,59,Webcam HD,Accessoire,112.6,1,Rolland-sur-Lacombe,Web,112.6
1264,2025-09-07,336,Webcam HD,Audio,34.84,5,Sauvage,Web,174.2
1265,2025-05-17,20,Souris,Informatique,17.63,3,Pariss,Web,52.89
1266,2025-01-06,453,Casque Bluetooth,Informatqiue,106.12,3,Gilles-les-Bains,Web,318.36
1267,2025-04-25,465,Câble USB-C,Audio,58.8,0,Gonzalez-sur-Perrin,Web,0.0
1268,2025-04-19,263,Enceinte Bluetooth,Informatqiue,48.89,3,Perrier,Web,146.67
1269,2025-08-20,154,Écran 24 pouces,Informatique,64.79,5,Pruvost,Web,323.95
1270,2025-09-30,432,Batterie externe,Informatique,120.52,1,Pariss,Boutique,120.52
1271,2025-09-18,133,Enceinte Bluetooth,Audio,21.97,1,,Boutique,21.97
1272,2025-08-07,328,Enceinte Bluetooth,Accessoire,-33.32,3,Besnarddan,Web,-99.96
1273,2025-05-30,141,Disque SSD,Accessoire,61.32,1,Blanc-sur-Mer,Web,61.32
1274,2025-05-29,499,Disque SSD,Informatique,60.82,3,,Web,182.46
1275,2025-08-06,136,Webcam HD,Informatique,81.4,1,Guyon,Web,81.4
1276,2025-02-23,14,Chargeur rapide,Informatique,47.8,2,Roche-sur-Dos Santos,Boutique,95.6
1277,2025-03-06,279,Batterie externe,Audio,10.8,3,Saint LorraineBourg,Web,32.4
1278,2025-05-06,319,Enceinte Bluetooth,Informatique,-108.09,3,Simon,Web,-324.27
1279,2025-10-14,213,Chargeur rapide,Accessoire,156.69,3,Faivre,Web,470.07
1280,2025-07-11,52,Enceinte Bluetooth,Informatique,-32.41,2,Monnier,Web,-64.82
1281,2025-04-30,159,Câble USB-C,Accessoire,100.74,2,Valette,Web,201.48
1282,2024-12-08,178,Souris,Informatique,-116.86,2,,Boutique,-233.72
1283,2024-11-09,196,Câble USB-C,Informatique,100.16,1,Leconte-sur-Potier,Web,100.16
1284,2025-10-06,67,Chargeur rapide,Informatqiue,147.66,2,Pariss,Boutique,295.32
1285,2025-04-11,7,Souris,Accessoire,87.31,3,Pariss,Web,261.93
1286,2024-11-14,434,Enceinte Bluetooth,Accessoire,22.11,3,Garcia,Web,66.33
1287,2025-04-25,345,Souris,Informatique,-123.31,1,Vidal,Boutique,-123.31
1288,2024-12-13,15,Écran 24 pouces,Informatique,136.09,-1,Le Roux,Web,-136.09
1289,2025-01-11,188,Clavier,Informatique,90.75,5,Roux,Web,453.75
1290,2025-01-13,468,Clavier,Audio,61.61,2,Rivière,Web,123.22
1291,2025-06-18,323,Câble USB-C,Accessoire,42.33,3,Bonnin-sur-Didier,Web,126.99
1292,2025-02-15,291,Clavier,Informatique,67.55,2,Hebert,Boutique,135.1
1293,2025-08-19,432,Câble USB-C,Informatique,91.26,1,Alves-sur-Besnard,Web,91.26
1294,2024-12-01,123,Câble USB-C,Informatqiue,23.17,2,Saint LorraineBourg,Web,46.34
1295,2025-06-08,238,Disque SSD,Informatique,63.03,0,,Web,0.0
1296,2025-01-05,429,Clavier,Informatique,131.63,1,Sainte Élisabeth-la-Forêt,Marketplace,131.63
1297,2025-02-26,219,Enceinte Bluetooth,Audio,78.78,1,,Web,78.78
1298,2025-06-29,474,Souris,Informatique,84.57,2,Saint Georges-sur-Mer,Boutique,169.14
1299,2025-07-31,307,Chargeur rapide,Informatqiue,172.33,3,Saint Alice-les-Bains,Marketplace,516.99
1300,2025-05-05,403,Câble USB-C,Informatqiue,64.35,1,,Web,64.35
1301,2024-12-30,63,Chargeur rapide,Informatique,156.99,5,,Boutique,784.95
1302,2025-08-10,262,Écran 24 pouces,Accessoire,52.45,3,Sainte Grégoire,Web,157.35
1303,2025-06-17,333,Webcam HD,Audio,49.55,2,Devaux-sur-Mer,Web,99.1
1304,2025-04-18,200,Chargeur rapide,Informatique,164.73,1,,Boutique,164.73
1305,2024-12-17,154,Webcam HD,Audio,154.82,3,Gilles-les-Bains,Web,464.46
1306,2025-07-01,124,Chargeur rapide,Informatqiue,62.06,2,Gilbertnec,Boutique,124.12
1307,2025-04-12,87,Batterie externe,Informatique,76.24,5,Morel,Web,381.2
1308,2025-08-20,405,Écran 24 pouces,Audio,95.95,2,Sainte Thibaultdan,Web,191.9
1309,2024-11-14,441,Enceinte Bluetooth,Informatique,48.94,1,Chauveau,Web,48.94
1310,2025-01-11,382,Souris,Informatique,151.06,1,Pariss,Marketplace,151.06
1311,2025-07-19,117,Souris,Informatique,39.87,1,Le Goff,Web,39.87
1312,2025-03-07,383,Casque Bluetooth,Informatique,52.8,3,Pariss,Boutique,158.4
1313,2025-10-15,357,Câble USB-C,Audio,173.14,3,Marchal-sur-Duhamel,Boutique,519.42
1314,2024-12-01,460,Enceinte Bluetooth,Informatique,21.59,2,Pariss,Web,43.18
1315,2025-04-12,425,Batterie externe,Informatique,143.71,1,Alves-sur-Besnard,Web,143.71
1316,2025-10-13,211,Enceinte Bluetooth,Informatique,55.23,1,Hebert,Marketplace,55.23
1317,2025-04-24,450,Souris,Audio,187.59,2,Grégoireboeuf,Boutique,375.18
1318,2024-11-03,281,Enceinte Bluetooth,Audio,-176.61,5,Adam,Web,-883.05
1319,2025-07-16,137,Chargeur rapide,Informatique,51.5,1,,Web,51.5
1320,2025-04-07,189,Clavier,Informatique,138.63,2,ChauveauVille,Boutique,277.26
1321,2024-12-23,339,Clavier,Informatique,85.77,1,Sainte Josettedan,Boutique,85.77
1322,2025-10-04,109,Webcam HD,Informatique,50.31,2,Ribeiro-les-Bains,Boutique,100.62
1323,2024-12-31,397,Écran 24 pouces,Informatique,65.04,0,Le Roux,Web,0.0
1324,2025-09-08,318,Câble USB-C,Informatique,113.15,5,JulienBourg,Marketplace,565.75
1325,2025-01-13,437,Batterie externe,Informatique,128.41,1,Girard,Marketplace,128.41
1326,2025-10-10,210,Casque Bluetooth,Audio,189.46,1,Besnard,Boutique,189.46
1327,2025-06-19,249,Câble USB-C,Informatique,165.74,3,Sainte Aurélienec,Boutique,497.22
1328,2025-02-03,80,Batterie externe,Informatqiue,150.25,3,Saint Georgesdan,Web,450.75
1329,2025-09-25,412,Chargeur rapide,Informatique,175.33,5,Monnier,Boutique,876.65
1330,2025-03-08,99,Clavier,Informatique,30.04,3,,Boutique,90.12
1331,2024-11-23,153,Webcam HD,Accessoire,62.54,3,Sainte Charlotte,Web,187.62
1332,2024-11-02,56,Enceinte Bluetooth,Informatique,41.44,1,Saint Marthe,Boutique,41.44
1333,2025-09-06,257,Enceinte Bluetooth,Audio,23.16,1,Maurice,Web,23.16
1334,2024-11-09,415,Casque Bluetooth,Informatique,55.98,5,,Boutique,279.9
1335,2025-09-25,369,Clavier,Informatqiue,184.25,1,,Web,184.25
1336,2025-09-13,211,Batterie externe,Informatqiue,140.94,3,Bousquet,Boutique,422.82
1337,2024-11-26,390,Câble USB-C,Informatique,70.86,1,Sanchez,Web,70.86
1338,2025-03-18,122,Écran 24 pouces,Informatique,101.19,0,Saint Marthe,Web,0.0
1339,2025-04-25,355,Chargeur rapide,Informatqiue,129.43,2,Lelièvre,Web,258.86
1340,2025-07-24,407,Câble USB-C,Informatqiue,69.17,10,Saint Alice-les-Bains,Web,691.7
1341,2025-07-25,287,Webcam HD,Informatique,163.92,-1,Maurice,Web,-163.92
1342,2025-07-14,454,Chargeur rapide,Informatique,173.38,5,,Boutique,866.9
1343,2024-12-06,285,Enceinte Bluetooth,Audio,-24.82,3,Sainte Margueritedan,Boutique,-74.46
1344,2025-04-05,136,Disque SSD,Audio,59.08,1,Pariss,Boutique,59.08
1345,2025-02-23,25,Webcam HD,Informatique,6.34,5,Alves,Web,31.7
1346,2024-11-26,104,Enceinte Bluetooth,Informatique,44.26,2,Saint ChristelleBourg,Web,88.52
1347,2025-08-22,149,Écran 24 pouces,Accessoire,120.42,2,Albert,Boutique,240.84
1348,2025-09-21,42,Disque SSD,Informatique,53.47,5,,Web,267.35
1349,2025-09-16,300,Casque Bluetooth,Informatique,72.48,2,Marin,Web,144.96
1350,2025-08-02,278,Câble USB-C,Informatique,20.42,2,Guyon,Web,40.84
1351,2025-01-16,386,Câble USB-C,Informatique,171.26,3,Dumas,Marketplace,513.78
1352,2025-02-02,102,Casque Bluetooth,Informatique,117.85,2,,Boutique,235.7
1353,2024-11-02,60,Casque Bluetooth,Informatique,80.04,2,Saint ChristelleBourg,Web,160.08
1354,2025-06-22,2,Clavier,Informatique,155.97,2,Prévost,Marketplace,311.94
1355,2025-04-12,355,Câble USB-C,Informatique,177.0,3,Sainte Henri,Boutique,531.0
1356,2025-09-05,338,Webcam HD,Informatique,20.01,3,Garcia,Boutique,60.03
1357,2025-06-04,39,Clavier,Informatique,116.87,1,,Boutique,116.87
1358,2025-02-09,420,Webcam HD,Informatique,126.65,5,Tessier,Web,633.25
1359,2025-03-12,229,Disque SSD,Audio,180.66,1,Saint Isabelle,Web,180.66
1360,2025-03-15,305,Webcam HD,Informatique,36.97,3,Lévêque-sur-Mer,Web,110.91
1361,2025-07-26,428,Enceinte Bluetooth,Informatique,25.22,2,Valette,Web,50.44
1362,2025-06-01,238,Écran 24 pouces,Informatique,96.64,2,Lebreton,Boutique,193.28
1363,2025-05-19,74,Chargeur rapide,Informatique,141.89,5,Loiseau,Marketplace,709.45
1364,2025-05-24,446,Écran 24 pouces,Accessoire,88.61,3,,Boutique,265.83
1365,2025-07-20,411,Batterie externe,Informatique,155.7,2,Jean-sur-Guillaume,Web,311.4
1366,2025-08-06,104,Câble USB-C,Audio,158.59,2,,Web,317.18
1367,2025-08-01,432,Casque Bluetooth,Informatique,110.5,2,Marty-les-Bains,Web,221.0
1368,2025-09-08,90,Casque Bluetooth,Informatique,141.97,3,Cordier,Web,425.91
1369,2025-01-18,111,Enceinte Bluetooth,Accessoire,29.02,5,Mary,Boutique,145.1
1370,2025-01-23,100,Casque Bluetooth,Informatique,172.05,2,Saint Hélène,Web,344.1
1371,2025-05-09,486,Câble USB-C,Informatqiue,73.83,3,Saint HenrietteVille,Boutique,221.49
1372,2025-05-05,455,Disque SSD,Audio,198.85,1,Lemoine,Web,198.85
1373,2025-08-25,91,Clavier,Audio,-17.18,1,Adam,Web,-17.18
1374,2025-09-18,86,Disque SSD,Informatqiue,139.02,2,Sainte Adèle,Web,278.04
1375,2025-09-22,130,Webcam HD,Informatique,147.27,2,RenaultBourg,Web,294.54
1376,2025-06-22,413,Casque Bluetooth,Informatique,25.12,3,LegrosBourg,Web,75.36
1377,2025-07-26,125,Clavier,Accessoire,108.41,1,Saint Georgesdan,Web,108.41
1378,2025-04-11,165,Souris,Informatique,72.36,3,,Web,217.08
1379,2025-01-12,301,Clavier,Informatique,-16.58,3,,Web,-49.74
1380,2025-07-16,74,Batterie externe,Informatique,163.99,1,Garcia,Boutique,163.99
1381,2025-03-30,214,Webcam HD,Informatique,58.27,1,Henry,Boutique,58.27
1382,2025-01-18,109,Souris,Informatique,24.64,2,Lévêque-sur-Mer,Web,49.28
1383,2025-09-09,360,Batterie externe,Informatique,12.51,2,Girard,Web,25.02
1384,2025-04-19,224,Chargeur rapide,Informatique,135.78,3,Delmas,Web,407.34
1385,2024-11-30,141,Enceinte Bluetooth,Audio,26.44,1,Boyer,Web,26.44
1386,2024-11-22,127,Souris,Informatique,175.92,1,Saint Virginie,Web,175.92
1387,2025-03-09,461,Câble USB-C,Informatique,116.9,10,Bousquet,Web,1169.0
1388,2025-02-25,33,Webcam HD,Audio,114.38,5,LégerBourg,Boutique,571.9
1389,2025-06-16,96,Chargeur rapide,Accessoire,53.33,3,Sainte Isabelle,Web,159.99
1390,2025-03-22,424,Clavier,Audio,50.71,5,Leleu-sur-Weber,Web,253.55
1391,2025-10-18,86,Chargeur rapide,Informatique,121.33,1,Meunierdan,Web,121.33
1392,2025-10-16,343,Écran 24 pouces,Accessoire,48.18,1,Vaillantdan,Marketplace,48.18
1393,2025-01-28,57,Câble USB-C,Audio,156.04,2,Colinnec,Boutique,312.08
1394,2024-12-19,366,Casque Bluetooth,Informatique,106.39,2,Bergernec,Marketplace,212.78
1395,2025-02-23,30,Câble USB-C,Audio,117.8,3,Lambert,Web,353.4
1396,2025-01-25,341,Webcam HD,Informatique,65.6,1,Sainte MargaudVille,Web,65.6
1397,2025-03-28,469,Casque Bluetooth,Informatique,133.57,1,Vidal,Web,133.57
1398,2025-07-17,207,Chargeur rapide,Informatique,61.02,3,Sainte Amélie,Web,183.06
1399,2025-06-01,144,Webcam HD,Informatique,25.26,5,Saint Virginie,Web,126.3
1400,2025-07-11,130,Câble USB-C,Informatique,21.53,5,Monnier,Web,107.65
1401,2025-09-03,218,Enceinte Bluetooth,Audio,-163.52,5,Albertnec,Marketplace,-817.6
1402,2025-02-12,260,Casque Bluetooth,Informatique,60.64,3,,Web,181.92
1403,2025-05-20,7,Clavier,Accessoire,116.32,5,Pereira,Web,581.6
1404,2025-08-08,185,Écran 24 pouces,Audio,119.06,3,,Boutique,357.18
1405,2025-08-15,204,Enceinte Bluetooth,Accessoire,-77.65,2,Bonneau,Web,-155.3
1406,2025-05-31,282,Câble USB-C,Informatique,98.95,3,Hubert-la-Forêt,Boutique,296.85
1407,2025-04-20,224,Enceinte Bluetooth,Informatique,20.97,1,Caron,Boutique,20.97
1408,2025-09-14,186,Chargeur rapide,Informatique,179.58,3,Ollivier,Web,538.74
1409,2025-07-01,168,Câble USB-C,Informatique,143.65,1,Gallet,Web,143.65
1410,2025-01-02,464,Disque SSD,Informatique,117.55,2,Da Silva-les-Bains,Boutique,235.1
1411,2025-06-05,339,Câble USB-C,Informatique,162.08,1,Pariss,Marketplace,162.08
1412,2025-06-17,165,Casque Bluetooth,Accessoire,157.1,1,Dumas,Boutique,157.1
1413,2025-02-28,324,Câble USB-C,Informatique,101.32,2,Gaydan,Boutique,202.64
1414,2025-09-04,386,Casque Bluetooth,Informatique,102.42,2,Garnier,Boutique,204.84
1415,2025-04-21,201,Webcam HD,Accessoire,182.74,1,Mahe,Web,182.74
1416,2025-01-20,469,Câble USB-C,Informatique,88.03,5,,Web,440.15
1417,2025-03-19,212,Souris,Audio,73.22,10,,Boutique,732.2
1418,2025-06-10,130,Enceinte Bluetooth,Informatique,48.19,2,Lagarde,Web,96.38
1419,2025-03-15,98,Webcam HD,Accessoire,-19.07,1,BuissonVille,Web,-19.07
1420,2025-04-01,345,Chargeur rapide,Informatique,123.39,10,,Boutique,1233.9
1421,2025-04-02,117,Clavier,Audio,87.13,3,Marindan,Boutique,261.39
1422,2025-02-09,474,Enceinte Bluetooth,Informatique,79.53,3,Gillet,Boutique,238.59
1423,2025-02-02,157,Écran 24 pouces,Accessoire,-15.33,3,Mahe,Web,-45.99
1424,2025-08-17,326,Écran 24 pouces,Informatique,113.18,3,Sainte Isaac-les-Bains,Marketplace,339.54
1425,2024-12-27,55,Disque SSD,Audio,67.45,5,Besnard,Marketplace,337.25
1426,2025-01-26,413,Casque Bluetooth,Accessoire,73.51,2,Sainte Lucieboeuf,Web,147.02
1427,2025-04-07,407,Clavier,Accessoire,32.59,2,Delormedan,Boutique,65.18
1428,2024-11-29,328,Casque Bluetooth,Informatique,119.64,10,Devaux-sur-Mer,Boutique,1196.4
1429,2024-11-08,349,Clavier,Informatique,132.81,2,,Boutique,265.62
1430,2025-02-07,288,Casque Bluetooth,Informatique,127.12,5,Paris-la-Forêt,Boutique,635.6
1431,2025-08-27,185,Câble USB-C,Informatique,60.63,3,Meunier,Web,181.89
1432,2024-11-15,150,Écran 24 pouces,Informatique,100.78,5,Bruneau,Web,503.9
1433,2025-04-16,457,Batterie externe,Audio,153.58,5,Goncalves-sur-Roy,Boutique,767.9
1434,2025-09-20,124,Webcam HD,Informatique,106.53,1,Garcia,Marketplace,106.53
1435,2025-08-29,114,Clavier,Informatqiue,136.64,2,Thomas,Web,273.28
1436,2025-05-10,351,Disque SSD,Informatqiue,-160.27,1,Saint Patricia,Web,-160.27
1437,2024-11-19,216,Enceinte Bluetooth,Informatique,-217.96,1,Sainte Corinnenec,Marketplace,-217.96
1438,2025-05-26,454,Câble USB-C,Informatqiue,26.14,5,Faivre,Boutique,130.7
1439,2024-12-26,378,Écran 24 pouces,Audio,23.22,2,Hubert-la-Forêt,Marketplace,46.44
1440,2025-09-26,461,Disque SSD,Audio,21.46,3,Jourdan-les-Bains,Web,64.38
1441,2024-12-09,248,Disque SSD,Audio,56.53,1,Sainte Jeannineboeuf,Marketplace,56.53
1442,2025-09-12,490,Écran 24 pouces,Informatique,54.52,1,MaceBourg,Boutique,54.52
1443,2025-01-01,436,Batterie externe,Informatqiue,10.69,1,,Boutique,10.69
1444,2024-12-22,267,Câble USB-C,Informatique,171.29,10,,Boutique,1712.9
1445,2025-07-19,458,Câble USB-C,Audio,120.08,-1,Pariss,Web,-120.08
1446,2025-09-03,430,Enceinte Bluetooth,Informatqiue,63.26,1,Saint Eugène,Web,63.26
1447,2025-09-05,243,Webcam HD,Accessoire,24.85,5,,Web,124.25
1448,2024-12-03,57,Webcam HD,Informatique,136.49,-1,Lopes-sur-Léger,Boutique,-136.49
1449,2025-05-30,463,Enceinte Bluetooth,Informatique,-177.35,2,Saint ThibaultVille,Web,-354.7
1450,2025-10-08,312,Webcam HD,Audio,60.9,5,Schneidernec,Web,304.5
1451,2024-11-13,344,Webcam HD,Informatique,80.52,1,RenaultBourg,Web,80.52
1452,2025-01-03,135,Webcam HD,Informatqiue,86.47,1,,Web,86.47
1453,2025-02-08,291,Disque SSD,Audio,131.26,2,Lambert,Boutique,262.52
1454,2025-03-12,356,Câble USB-C,Informatique,25.22,1,Petit-sur-Mer,Marketplace,25.22
1455,2025-02-23,213,Écran 24 pouces,Informatqiue,109.95,2,Pariss,Boutique,219.9
1456,2025-02-05,206,Chargeur rapide,Informatique,125.57,1,Louis-sur-Fernandes,Marketplace,125.57
1457,2025-06-03,162,Souris,Accessoire,76.53,2,Berger,Web,153.06
1458,2024-12-11,340,Webcam HD,Informatique,7.46,2,,Web,14.92
1459,2025-08-01,73,Chargeur rapide,Informatique,88.61,1,Martinez,Web,88.61
1460,2025-05-06,128,Clavier,Informatique,124.15,2,Evrardnec,Web,248.3
1461,2025-06-13,209,Webcam HD,Audio,-15.72,5,Regnier-sur-Nicolas,Web,-78.6
1462,2025-02-27,401,Batterie externe,Informatique,126.52,2,Sainte Margueritedan,Web,253.04
1463,2025-08-24,240,Souris,Accessoire,40.9,3,Rolland-sur-Lacombe,Boutique,122.7
1464,2024-12-14,284,Écran 24 pouces,Audio,213.99,1,MoulinVille,Web,213.99
1465,2025-04-26,261,Webcam HD,Informatique,7.59,1,Lévêque,Boutique,7.59
1466,2024-12-28,411,Chargeur rapide,Informatique,115.22,1,Saint Marthe,Boutique,115.22
1467,2025-08-15,425,Webcam HD,Informatique,49.31,1,Pariss,Boutique,49.31
1468,2025-10-17,103,Webcam HD,Audio,-15.82,2,Sainte Élisabeth-la-Forêt,Web,-31.64
1469,2025-05-24,112,Webcam HD,Informatique,70.46,10,Bonnet,Web,704.6
1470,2025-08-01,318,Câble USB-C,Audio,188.46,1,Deschampsboeuf,Boutique,188.46
1471,2025-03-23,316,Chargeur rapide,Audio,157.88,2,Sainte Caroline-la-Forêt,Web,315.76
1472,2025-04-10,9,Câble USB-C,Informatique,105.56,2,Meyer-sur-Pinto,Web,211.12
1473,2025-10-22,143,Chargeur rapide,Informatqiue,119.54,10,Sainte Anaïs,Boutique,1195.4
1474,2024-11-05,16,Souris,Audio,86.0,5,Saint Bernardboeuf,Boutique,430.0
1475,2025-06-22,139,Câble USB-C,Informatique,57.76,3,Sainte Aurélienec,Web,173.28
1476,2025-02-14,47,Écran 24 pouces,Accessoire,-15.37,2,Pariss,Boutique,-30.74
1477,2025-01-20,61,Disque SSD,Informatique,11.79,2,Pariss,Boutique,23.58
1478,2025-05-25,5,Chargeur rapide,Informatique,129.85,5,Saint Eugène,Web,649.25
1479,2025-09-23,356,Chargeur rapide,Informatique,165.45,10,Marindan,Web,1654.5
1480,2025-08-31,265,Câble USB-C,Informatique,112.7,3,Carpentier,Web,338.1
1481,2025-03-31,163,Webcam HD,Audio,34.51,2,Meyer-sur-Pinto,Marketplace,69.02
1482,2025-03-25,388,Clavier,Informatique,-64.09,5,,Boutique,-320.45
1483,2025-04-22,316,Enceinte Bluetooth,Informatique,49.69,1,Le Roux,Marketplace,49.69
1484,2025-06-19,57,Clavier,Informatique,69.99,2,,Boutique,139.98
1485,2025-02-15,244,Batterie externe,Informatique,11.41,1,Coste-les-Bains,Web,11.41
1486,2025-04-17,74,Webcam HD,Accessoire,-16.54,3,Evrardnec,Web,-49.62
1487,2025-07-11,16,Disque SSD,Informatique,12.22,2,Martineau,Web,24.44
1488,2025-04-11,211,Batterie externe,Accessoire,183.72,3,Sainte Corinnenec,Web,551.16
1489,2025-08-14,41,Câble USB-C,Audio,179.95,2,Saint Virginie,Web,359.9
1490,2025-02-10,83,Câble USB-C,Informatique,82.94,5,Ribeiro-les-Bains,Boutique,414.7
1491,2025-06-28,279,Clavier,Accessoire,-17.23,2,Fournier-sur-Barbe,Boutique,-34.46
1492,2025-03-22,439,Disque SSD,Informatique,11.04,3,RenaultBourg,Web,33.12
1493,2024-11-13,396,Chargeur rapide,Audio,107.41,2,Pariss,Boutique,214.82
1494,2025-06-07,190,Chargeur rapide,Audio,84.42,1,Sainte Corinnenec,Web,84.42
1495,2025-07-27,277,Enceinte Bluetooth,Informatique,-181.8,2,Lagarde,Boutique,-363.6
1496,2025-03-30,361,Chargeur rapide,Informatique,172.94,2,Bègue,Boutique,345.88
1497,2025-05-18,315,Enceinte Bluetooth,Informatique,72.36,3,Rolland-la-Forêt,Boutique,217.08
1498,2025-10-25,362,Enceinte Bluetooth,Informatique,-31.92,2,Sainte Caroline-la-Forêt,Web,-63.84
1499,2025-07-31,268,Disque SSD,Audio,-169.47,1,,Web,-169.47
1500,2025-10-21,199,Casque Bluetooth,Informatique,202.5,-1,Pelletier-la-Forêt,Web,-202.5
1501,2025-01-12,494,Chargeur rapide,Audio,119.42,2,,Marketplace,238.84
1502,2025-09-04,263,Clavier,Informatique,132.62,1,Sainte Michelle,Web,132.62
1503,2025-05-02,148,Casque Bluetooth,Audio,34.22,2,GrégoireBourg,Web,68.44
1504,2024-11-11,228,Chargeur rapide,Informatique,182.8,3,Saint Henri,Boutique,548.4
1505,2025-08-08,433,Webcam HD,Informatique,113.61,1,Bonninboeuf,Web,113.61
1506,2024-12-31,381,Casque Bluetooth,Audio,162.56,2,Robin,Boutique,325.12
1507,2025-10-13,469,Souris,Informatique,70.41,2,Guibert,Marketplace,140.82
1508,2025-02-18,56,Câble USB-C,Informatique,81.59,2,Gosselin,Boutique,163.18
1509,2024-11-18,98,Webcam HD,Informatique,-16.87,1,Saint HenrietteVille,Boutique,-16.87
1510,2025-03-01,431,Casque Bluetooth,Informatique,172.68,3,Sainte Bertrand,Web,518.04
1511,2025-02-17,441,Webcam HD,Informatique,166.71,2,Renard-sur-Turpin,Web,333.42
1512,2025-02-13,419,Chargeur rapide,Informatique,108.29,1,Saint Capucine,Boutique,108.29
1513,2025-01-31,295,Clavier,Informatique,33.62,1,Sainte Jérôme,Web,33.62
1514,2024-11-20,427,Disque SSD,Audio,-173.22,1,Rivière,Web,-173.22
1515,2025-10-28,477,Webcam HD,Informatqiue,39.11,1,Sainte Andrée-la-Forêt,Web,39.11
1516,2025-02-23,133,Casque Bluetooth,Informatique,126.29,2,Hebert,Boutique,252.58
1517,2025-02-14,99,Souris,Informatique,22.03,2,Baron-sur-Marion,Web,44.06
1518,2025-01-23,64,Chargeur rapide,Informatique,73.97,3,Saint Virginie,Web,221.91
1519,2025-07-12,366,Batterie externe,Informatique,9.42,2,Saint Lucie,Web,18.84
1520,2024-12-01,88,Clavier,Informatique,88.19,1,Leconte-sur-Potier,Web,88.19
1521,2025-06-04,192,Chargeur rapide,Informatique,159.66,1,Saint ThibaultVille,Web,159.66
1522,2025-01-01,348,Clavier,Informatique,154.04,2,Bèguedan,Boutique,308.08
1523,2025-06-19,419,Enceinte Bluetooth,Informatique,44.34,2,,Web,88.68
1524,2025-03-08,353,Chargeur rapide,Informatique,150.65,2,Toussaintdan,Boutique,301.3
1525,2025-03-12,167,Batterie externe,Audio,116.19,2,Lambert,Marketplace,232.38
1526,2025-01-16,41,Chargeur rapide,Informatique,70.6,1,,Web,70.6
1527,2025-02-23,468,Disque SSD,Informatique,22.37,0,,Web,0.0
1528,2025-09-11,386,Câble USB-C,Informatqiue,78.07,3,Saint Georges-sur-Mer,Web,234.21
1529,2025-04-30,232,Casque Bluetooth,Informatique,62.17,1,Humbert,Marketplace,62.17
1530,2024-12-18,69,Câble USB-C,Audio,135.28,2,Monnier,Marketplace,270.56
1531,2025-10-26,301,Enceinte Bluetooth,Informatique,57.67,3,Simon,Web,173.01
1532,2025-05-18,14,Souris,Audio,142.83,-1,Coste,Boutique,-142.83
1533,2025-04-19,385,Chargeur rapide,Audio,144.5,3,Michel,Boutique,433.5
1534,2025-03-13,310,Chargeur rapide,Informatique,166.39,3,Sainte Valentineboeuf,Web,499.17
1535,2025-05-29,60,Enceinte Bluetooth,Audio,22.18,1,Pariss,Web,22.18
1536,2025-04-03,225,Disque SSD,Informatique,132.55,3,Adam,Boutique,397.65
1537,2025-01-18,262,Disque SSD,Audio,51.34,3,Chauveau,Web,154.02
1538,2025-03-22,105,Clavier,Informatique,41.13,2,Germain,Web,82.26
1539,2025-10-10,216,Clavier,Informatique,181.23,10,,Boutique,1812.3
1540,2025-10-28,441,Souris,Informatique,148.59,10,Paul,Marketplace,1485.9
